25,0,0,21993,995,581,206,145,167,94,93
0,0,0,5835,2624,1613,577,2227,555,743,307
0,0,0,1859803,135664,24143,32769,22754,15726,1989,2756
0,0,0,628571,118273,5845,16048,16602,4225,4972,2235
0,48,51,972619,106609,113439,27357,15706,22956,17398,6090
0,34,47,404328,114839,10879,15507,9699,2979,3451,2823
0,56,50,224905,31863,9494,12914,3949,14000,5987,2208
0,80,54,170151,8881,3161,4952,2118,5168,2550,1542
0,51,41,311517,89400,26616,1606,3564,1626,1956,609
0,83,47,19232,16508,2568,4468,2522,3743,1753,986
0,63,40,52624,153171,20634,16946,6967,12601,10307,1913
0,51,38,20173,28981,5494,12271,7242,6126,8078,2794
0,88,35,23473,23216,7258,3093,15056,8134,8251,7702
0,74,17,71630,133209,2855,7204,16088,7480,4244,3959
0,69,29,433263,60739,18283,36229,16272,6642,12445,3538
0,56,21,695469,89952,12190,6558,6410,4887,1822,1095
0,43,24,22370,4584,608,1247,527,513,265,211
0,44,50,145411,61494,17126,29209,6638,6514,2716,5902
0,48,53,279393,40424,33194,15029,5440,5121,8864,2752
0,41,53,703464,132932,18500,9519,8343,4192,2681,870
0,41,47,735753,33881,3423,3418,2201,3287,2151,1213
0,37,44,694288,113369,87025,10213,53271,8368,8948,4286
0,53,38,71161,10423,3294,4351,2059,3741,1761,1059
0,54,41,188559,98535,18603,8779,8439,4169,2936,1118
0,69,60,35628,9484,15683,8527,5269,9035,2634,2916
0,84,51,540117,27027,4662,5440,7301,4779,2664,2106
0,67,40,552800,110016,9182,10510,13250,7744,2178,1349
0,78,37,58795,64744,13613,1535,4425,5397,4009,6036
0,61,23,226725,25505,4717,5370,4383,2606,5927,3310
0,74,34,10301,8588,6514,5602,3324,8286,5841,2014
0,88,48,7189,25533,10443,21821,10082,15816,14863,5639
0,74,50,515426,127563,10345,18915,9817,3401,8282,7154
0,80,54,77864,46555,21004,19079,25288,13693,11340,2807
0,48,38,521780,87850,6963,5390,5853,3179,2748,7737
0,30,20,328936,67364,6171,3255,7036,5621,7476,9827
0,48,26,167304,147958,48784,13429,6433,16653,9336,2628
0,38,20,53805,158007,33460,10811,9327,12703,18449,5138
0,51,37,52128,43029,32791,11955,12421,7812,8089,4376
0,57,51,92303,76287,33893,11216,11912,14937,5226,8613
0,60,44,110411,105697,22351,5545,7989,13534,7807,7446
0,66,50,51416,21950,13386,3008,15253,4374,3609,4465
0,64,40,79113,98865,25860,2962,18971,12036,6727,4308
0,70,41,58882,38908,5069,26754,5974,14984,5145,2734
0,74,47,25086,110397,39479,12355,10931,15616,3931,2784
0,64,43,569047,65371,10021,16986,14114,5259,14404,5252
0,63,40,113256,32951,2558,3566,1658,3255,1484,1330
0,53,38,17507,16846,5255,5243,2513,2763,2435,1749
0,56,34,78240,96283,20604,5870,4771,14442,7606,2876
0,61,34,690519,140299,48396,16323,31689,19573,9962,4177
0,56,26,601471,693138,5767,50900,20133,33307,23715,19210
0,63,24,739504,98662,40335,20434,14012,27365,5772,5624
0,78,38,26041,15250,2738,25749,6607,24058,10134,4275
0,84,35,87375,62802,14110,12242,16855,16178,19870,2884
0,100,51,91201,33117,16099,5521,12058,16584,10016,9532
0,100,48,345082,16510,698,10995,14730,7834,15335,4056
0,93,47,96905,7691,3130,3151,2344,1657,1455,1865
0,81,47,554003,87796,13010,16538,16489,8340,11302,6203
0,67,44,61656,56817,7026,13355,10705,7301,11699,3010
0,66,47,102626,36645,7563,19324,14704,15633,16971,8500
0,64,40,11405,21687,1290,8288,6266,3561,1820,1504
0,81,43,26209,58991,19425,12304,11863,27678,6397,5580
0,91,43,93812,5333,665,1753,2710,1870,8347,1014
0,96,38,74740,9038,2950,1116,1913,5370,1443,733
0,80,27,187295,83053,6915,4300,1199,2205,1507,1890
0,78,24,14644,53661,2893,21545,16944,20456,12390,8550
0,78,27,39665,31213,13140,11154,21975,13582,19203,10386
0,63,34,83477,35604,11843,14015,17227,7450,17349,12338
0,83,60,47973,26652,28223,25448,4796,10352,6716,7575
0,83,78,564921,21317,70087,1999,14323,23120,6978,20877
0,74,91,2460209,123631,186401,82980,102908,34841,118673,81953
0,64,100,256047,15828,21161,4782,6733,2505,2952,945
0,56,96,118276,98080,75161,36308,23153,14186,13323,7695
0,37,81,452932,31832,4596,10298,8105,1836,1831,1392
0,50,74,140831,18104,11571,5031,7155,12123,11704,3968
0,64,64,11702,20185,7176,11236,6657,7441,5631,3305
0,66,53,76259,34098,7661,8512,15876,4424,7578,5592
0,81,53,154996,93177,17825,19713,13127,16497,9945,10563
0,75,53,115882,8250,4278,3052,3484,2968,1836,4214
0,69,53,8627,18349,5188,7438,2771,4366,1494,1877
0,63,35,39071,146317,6842,1984,30884,7388,2093,4284
0,64,41,32201,18528,10976,11363,8870,6559,10039,4079
0,63,29,76426,87500,14599,5840,24640,14425,6683,4080
0,50,10,24795,46019,1665,2244,4289,2349,1942,2220
0,69,38,56426,34073,9822,23730,6462,16591,7632,11236
0,75,29,18673,32488,7664,5896,7553,13300,6600,3011
0,74,56,18163,22335,42383,19098,8296,9303,14335,4649
0,78,81,58533,49066,34019,37228,33387,9087,17336,5659
0,78,75,8083,15286,6587,6752,16970,6944,4622,7870
0,81,91,17902,6891,32056,17273,11655,18488,7198,2081
0,80,80,4414,43219,21330,17502,12085,8232,7461,5203
0,91,69,9621,35804,4388,12036,17194,10882,6904,7255
0,88,80,93968,10505,3807,21186,10317,6486,8440,2119
0,75,54,24513,66585,6924,4549,7627,8335,11637,3937
0,87,44,8232,43496,11724,4872,19182,16138,8179,7545
0,77,60,131950,39710,35160,43302,15657,11081,7774,5718
0,66,53,24063,42845,8098,27170,22735,5870,3219,2760
0,69,67,47518,49959,15041,22917,10564,12403,6428,8555
0,64,78,52680,20000,22251,5637,23469,8598,4790,4242
0,67,74,48893,22051,16783,10443,10414,6755,2805,6445
0,69,77,680298,71097,46010,23670,19058,14267,13746,11247
0,57,80,301366,77516,57140,16375,5477,8478,9153,6570
0,53,74,760419,43714,8864,10733,11759,7928,8960,10751
0,41,53,88999,114692,9000,8665,31052,7093,4717,7834
0,43,50,97396,47775,17619,18599,19323,10063,7135,8388
0,48,50,34960,8525,1816,14722,12369,2299,5715,3503
0,35,57,1258164,178025,87794,51751,25568,12090,25001,9518
0,48,67,43821,20476,4638,2942,1976,3933,3653,3313
0,53,66,61826,40944,3852,17774,4303,12022,3870,7181
0,63,60,124895,37252,11143,14557,6733,15120,10069,2075
0,87,50,53771,33308,4608,10281,11789,13065,4947,8219
0,80,61,106425,62025,27206,38629,9563,11183,11729,4956
0,70,61,106798,124973,54015,7718,9955,16222,10195,9011
0,70,50,112244,75998,3865,10231,5845,18543,7290,3815
0,77,56,93852,12289,6670,5805,5631,10682,3427,5444
0,75,44,39957,48002,15106,7801,21223,5164,6730,3628
0,75,43,73143,7068,2784,385,1321,815,458,224
0,63,61,201755,55547,43539,11872,10985,9814,8042,8665
0,50,67,189017,6716,534,9615,2613,2114,1857,1106
0,54,74,104116,48140,11316,24227,19608,11168,4382,3478
0,60,74,155886,21119,8583,4408,5786,4165,5990,1615
0,70,77,62171,22888,27299,20552,8668,15842,3019,3226
0,67,77,127936,26423,29095,4144,12486,5123,15575,9053
0,77,84,112221,19290,20356,23762,6944,16703,5737,4947
0,57,75,255512,91805,6551,8228,5560,3047,4054,1213
0,48,47,179078,224140,2903,16000,24344,21470,8927,18865
0,54,41,768807,92828,7407,89448,56500,30742,11575,14411
0,38,26,3085260,281540,69922,12153,11947,22372,29578,11362
0,53,40,8082,22333,6728,7421,3448,3352,3278,2968
0,40,38,221368,49903,2791,698,2562,1576,1100,263
0,27,37,60288,52443,36442,4392,15956,6233,8997,2154
0,29,34,174017,54940,8559,4601,5612,4530,1625,977
0,17,24,276505,150216,10243,21291,4065,6293,10960,6945
0,26,26,343751,31500,1603,1113,3927,2456,1311,2220
0,35,26,1511325,244312,93616,73277,17918,52225,29584,41200
